Event Number,Event Type Group,Event Description,Approximate Location,Neighbourhood Id,Neighbourhood Name,Dispatch Date,Dispatch Time,Dispatch Year,Dispatch Month Name,Dispatch Month Number,Dispatch Day Number,Day Of Week,Event Close Date,Event Close Time,Equipment Assigned,Latitude,Longitude,Location,Count
E19070915,PM,PERMIT-BURNING OR OTHER,JASPER AV NW / 97 ST NW,1090,DOWNTOWN,,,,,,,,November 23 2019,16:12:17,NO UNITS DISPTCHED,53.54219785989529,-113.48543664010606,"(53.54219785989529, -113.48543664010606)",1
E19070938,MD,MEDICAL,53 AV NW / 143 ST NW,5090,BROOKSIDE,November 23 2019,13:36:52,2019,NOVEMBER,11,23,Saturday,November 23 2019,16:19:53,PUMPER(1),53.49036308811253,-113.56802252288503,"(53.49036308811253, -113.56802252288503)",1
E19070957,MD,MEDICAL,76 ST NW,1240,VIRGINIA PARK,November 23 2019,16:44:27,2019,NOVEMBER,11,23,Saturday,November 23 2019,18:39:18,PUMPER(1),53.56093882011012,-113.45690552831502,"(53.56093882011012, -113.45690552831502)",1
E19070963,TA,MOTOR VEHICLE INCIDENT,No location,6665,ANTHONY HENDAY SOUTH EAST,November 23 2019,17:34:06,2019,NOVEMBER,11,23,Saturday,November 23 2019,17:45:37,"LADDER(1), PUMPER(1)",53.43547008094626,-113.44148508212386,"(53.43547008094626, -113.44148508212386)",1
E19069415,AL,ALARMS,HODGSON WAY NW / 23 AV NW,5620,HODGSON,November 16 2019,04:28:40,2019,NOVEMBER,11,16,Saturday,November 16 2019,04:50:43,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.4541969297026,-113.55916543107229,"(53.4541969297026, -113.55916543107229)",1
E19070898,MD,MEDICAL,35A AV NW / 109 ST NW,5160,DUGGAN,November 23 2019,07:18:15,2019,NOVEMBER,11,23,Saturday,November 23 2019,10:37:37,PUMPER(1),53.46902627463031,-113.51313549004004,"(53.46902627463031, -113.51313549004004)",1
E19070965,MD,MEDICAL,105 AV NW / 97 ST NW,1140,MCCAULEY,November 23 2019,17:38:23,2019,NOVEMBER,11,23,Saturday,November 23 2019,19:24:55,PUMPER(1),53.54874468973562,-113.48825224672949,"(53.54874468973562, -113.48825224672949)",1
E19069434,MD,MEDICAL,124 ST NW / 113 AV NW,3240,INGLEWOOD,November 16 2019,07:26:18,2019,NOVEMBER,11,16,Saturday,November 16 2019,09:07:17,PUMPER(1),53.56209726149093,-113.53592884018191,"(53.56209726149093, -113.53592884018191)",1
E19069560,OF,OUTSIDE FIRE,104 AV NW / 77 ST NW,6230,FOREST HEIGHTS,November 16 2019,23:22:24,2019,NOVEMBER,11,16,Saturday,November 16 2019,23:34:06,PUMPER(1),53.54632912066683,-113.44723045944382,"(53.54632912066683, -113.44723045944382)",1
E19069538,RC,RESCUE,153 AV NW / GRIESBACH RD NW,3040,BEAUMARIS,November 16 2019,19:23:01,2019,NOVEMBER,11,16,Saturday,November 16 2019,19:38:02,"DCCAR(1), PUMPER(3), RDC(2)",53.61419401525504,-113.51145309520312,"(53.61419401525504, -113.51145309520312)",1
E19069436,AL,ALARMS,SIR WINSTON CHURCHILL SQ NW,1090,DOWNTOWN,November 16 2019,07:35:47,2019,NOVEMBER,11,16,Saturday,November 16 2019,07:59:38,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.546178410722064,-113.49033760822878,"(53.546178410722064, -113.49033760822878)",1
E19069488,MD,MEDICAL,140 ST NW / 115A AV NW,3450,WOODCROFT,November 16 2019,13:09:13,2019,NOVEMBER,11,16,Saturday,November 16 2019,15:15:17,PUMPER(1),53.566790865789386,-113.56299818475013,"(53.566790865789386, -113.56299818475013)",1
E19070924,MD,MEDICAL,HOOPER CRES NW / HOOKE RD NW,2590,OVERLANDERS,November 23 2019,11:25:06,2019,NOVEMBER,11,23,Saturday,November 23 2019,13:50:44,PUMPER(1),53.58417573532287,-113.38707277951197,"(53.58417573532287, -113.38707277951197)",1
E19069493,MD,MEDICAL,97 ST NW / 106A AV NW,1140,MCCAULEY,November 16 2019,13:41:38,2019,NOVEMBER,11,16,Saturday,November 16 2019,14:01:07,PUMPER(1),53.551382383137856,-113.48921395969386,"(53.551382383137856, -113.48921395969386)",1
E19069508,MD,MEDICAL,No location,1030,CENTRAL MCDOUGALL,November 16 2019,16:13:01,2019,NOVEMBER,11,16,Saturday,November 16 2019,16:55:11,PUMPER(1),53.558215040404434,-113.50151981038378,"(53.558215040404434, -113.50151981038378)",1
E19069480,TM,TRAINING/MAINTENANCE,CASTLE DOWNS RD NW / CASTLE DOWNS STN NW,3180,DUNLUCE,November 16 2019,12:09:04,2019,NOVEMBER,11,16,Saturday,November 16 2019,13:06:46,"PUMPER(1), TANKER(1)",53.6168321268259,-113.51708981826552,"(53.6168321268259, -113.51708981826552)",1
E19069469,FR,FIRE,125 AV NW / 81 ST NW,1130,ELMWOOD PARK,November 16 2019,10:35:36,2019,NOVEMBER,11,16,Saturday,November 17 2019,13:33:32,"DCCAR(1), INVESTIGATOR(1), LADDER(2), PUMPER(3), RESCUE(1)",53.581405312823804,-113.46658007653296,"(53.581405312823804, -113.46658007653296)",1
E19069453,AL,ALARMS,GALLINGER LOOP NW / GRANVILLE DR NW,4551,GRANVILLE,November 16 2019,09:19:17,2019,NOVEMBER,11,16,Saturday,November 16 2019,09:30:29,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.51009708293999,-113.68310250268694,"(53.51009708293999, -113.68310250268694)",1
E19069547,MD,MEDICAL,103 AV NW / 101 ST NW,1090,DOWNTOWN,November 16 2019,21:22:25,2019,NOVEMBER,11,16,Saturday,November 16 2019,23:01:18,PUMPER(1),53.5444137651852,-113.49372353186247,"(53.5444137651852, -113.49372353186247)",1
E19070987,MD,MEDICAL,102 AV NW / 99 ST NW,1090,DOWNTOWN,November 23 2019,20:45:35,2019,NOVEMBER,11,23,Saturday,November 23 2019,21:45:25,PUMPER(1),53.543385442669766,-113.49011163265841,"(53.543385442669766, -113.49011163265841)",1
E19069561,MD,MEDICAL,83 ST NW / 84 AV NW,6320,IDYLWYLDE,November 16 2019,23:22:59,2019,NOVEMBER,11,16,Saturday,November 17 2019,01:18:32,PUMPER(1),53.52181287842001,-113.45516361516829,"(53.52181287842001, -113.45516361516829)",1
E19069502,PM,PERMIT-BURNING OR OTHER,66 ST NW / 121 AV NW,2550,MONTROSE,,,,,,,,November 16 2019,20:10:18,NO UNITS DISPTCHED,53.57601196240378,-113.44297345638748,"(53.57601196240378, -113.44297345638748)",1
E19069429,AL,ALARMS,97 ST NW / 103A AV NW,1020,BOYLE STREET,November 16 2019,06:38:52,2019,NOVEMBER,11,16,Saturday,November 16 2019,06:52:46,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.54702413537956,-113.48740667430617,"(53.54702413537956, -113.48740667430617)",1
E19070966,MD,MEDICAL,132 AV NW / 115 ST NW,3250,KENSINGTON,November 23 2019,17:40:54,2019,NOVEMBER,11,23,Saturday,November 23 2019,20:39:37,PUMPER(1),53.59215186459149,-113.52097969564781,"(53.59215186459149, -113.52097969564781)",1
E19070952,MD,MEDICAL,101 AV NW / 96 ST NW,1020,BOYLE STREET,November 23 2019,15:59:10,2019,NOVEMBER,11,23,Saturday,November 23 2019,17:00:34,PUMPER(1),53.54292624796027,-113.48174489337306,"(53.54292624796027, -113.48174489337306)",1
E19069504,MD,MEDICAL,151 AV NW / DEAD END,2280,FRASER,November 16 2019,15:45:35,2019,NOVEMBER,11,16,Saturday,November 16 2019,17:05:57,PUMPER(1),53.61343128044751,-113.36982791331512,"(53.61343128044751, -113.36982791331512)",1
E19069474,MD,MEDICAL,90 AV NW / 58 ST NW,6350,KENILWORTH,November 16 2019,11:14:53,2019,NOVEMBER,11,16,Saturday,November 16 2019,13:27:26,PUMPER(1),53.52440720510159,-113.42759137947247,"(53.52440720510159, -113.42759137947247)",1
E19069481,OF,OUTSIDE FIRE,65 ST NW / 131 AV NW,2080,BELVEDERE,November 16 2019,12:17:41,2019,NOVEMBER,11,16,Saturday,November 16 2019,12:40:53,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.59116548044409,-113.44129670509952,"(53.59116548044409, -113.44129670509952)",1
E19069438,MD,MEDICAL,160 ST NW / 96 AV NW,4180,GLENWOOD,November 16 2019,07:51:21,2019,NOVEMBER,11,16,Saturday,November 16 2019,08:56:14,PUMPER(1),53.53378027367948,-113.5973420572085,"(53.53378027367948, -113.5973420572085)",1
E19069459,MD,MEDICAL,25 AV NW / HEWES WAY NW,6520,MILL WOODS TOWN CENTRE,November 16 2019,09:35:53,2019,NOVEMBER,11,16,Saturday,November 16 2019,09:45:20,PUMPER(1),53.4555797093086,-113.42477175093516,"(53.4555797093086, -113.42477175093516)",1
E19069454,AL,ALARMS,CHECKNITA WAY SW / CAVANAGH DR SW,5467,CAVANAGH,November 16 2019,09:21:26,2019,NOVEMBER,11,16,Saturday,November 16 2019,09:32:22,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.40813830119446,-113.50686896164449,"(53.40813830119446, -113.50686896164449)",1
E19070968,TA,MOTOR VEHICLE INCIDENT,66 ST NW / RIGHTCUT ANTHONY HENDAY DR EB NW,2521,MCCONACHIE AREA,November 23 2019,17:48:11,2019,NOVEMBER,11,23,Saturday,November 23 2019,18:23:54,"PUMPER(1), TANKER(1)",53.64306099628681,-113.44118446111528,"(53.64306099628681, -113.44118446111528)",1
E19069418,MD,MEDICAL,33 ST NW / KIRKNESS RD NW,2430,KIRKNESS,November 16 2019,04:50:25,2019,NOVEMBER,11,16,Saturday,November 16 2019,06:36:47,PUMPER(1),53.6100550420745,-113.39146257963216,"(53.6100550420745, -113.39146257963216)",1
E19069400,MD,MEDICAL,CALLINGWOOD RD NW,4080,CALLINGWOOD SOUTH,November 16 2019,01:10:48,2019,NOVEMBER,11,16,Saturday,November 16 2019,03:14:42,PUMPER(1),53.49724197660043,-113.62259910346523,"(53.49724197660043, -113.62259910346523)",1
E19069411,MD,MEDICAL,104 ST NW / 107 AV NW,1030,CENTRAL MCDOUGALL,November 16 2019,03:06:57,2019,NOVEMBER,11,16,Saturday,November 16 2019,05:03:15,PUMPER(1),53.55160245291163,-113.49923470415563,"(53.55160245291163, -113.49923470415563)",1
E19069476,AL,ALARMS,CHAPMAN WAY SW / DEAD END,5462,CHAPPELLE AREA,November 16 2019,11:40:49,2019,NOVEMBER,11,16,Saturday,November 16 2019,11:54:35,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.40918029286293,-113.57629461310601,"(53.40918029286293, -113.57629461310601)",1
E19069484,MD,MEDICAL,MCALLISTER LOOP SW / MCALLISTER CRES SW,5452,MACEWAN,November 16 2019,12:44:01,2019,NOVEMBER,11,16,Saturday,November 16 2019,14:50:55,PUMPER(1),53.43020460598251,-113.51907889991665,"(53.43020460598251, -113.51907889991665)",1
E19071004,MD,MEDICAL,119 ST NW / JASPER AV NW,1150,OLIVER,November 23 2019,22:54:41,2019,NOVEMBER,11,23,Saturday,November 24 2019,00:56:58,PUMPER(1),53.54209377253664,-113.5268081361319,"(53.54209377253664, -113.5268081361319)",1
E19069433,TA,MOTOR VEHICLE INCIDENT,107 AV NW / 120 ST NW,1180,QUEEN MARY PARK,November 16 2019,07:21:37,2019,NOVEMBER,11,16,Saturday,November 16 2019,09:41:24,"DCCAR(1), PUMPER(1), RESCUE(1)",53.550979103059404,-113.5288678168803,"(53.550979103059404, -113.5288678168803)",1
E19069494,MD,MEDICAL,118 AV NW / 62 ST NW,2550,MONTROSE,November 16 2019,13:53:00,2019,NOVEMBER,11,16,Saturday,November 16 2019,14:39:55,PUMPER(1),53.570369925136944,-113.43704272341252,"(53.570369925136944, -113.43704272341252)",1
E19069503,MD,MEDICAL,107 ST NW / 103 AV NW,1090,DOWNTOWN,November 16 2019,15:45:25,2019,NOVEMBER,11,16,Saturday,November 16 2019,15:54:45,PUMPER(1),53.54463003419266,-113.50488622647333,"(53.54463003419266, -113.50488622647333)",1
E19069426,XX,OTHER,111 ST NW / SOUTHGATE STN SB NW,5170,EMPIRE PARK,November 16 2019,06:30:18,2019,NOVEMBER,11,16,Saturday,November 16 2019,06:42:48,PUMPER(1),53.485444691402336,-113.51673984044935,"(53.485444691402336, -113.51673984044935)",1
E19069532,MD,MEDICAL,87 AV NW / 169 ST NW,4590,WEST MEADOWLARK PARK,November 16 2019,18:18:09,2019,NOVEMBER,11,16,Saturday,November 16 2019,20:36:53,PUMPER(1),53.51961314740445,-113.6142930885337,"(53.51961314740445, -113.6142930885337)",1
E19069557,MD,MEDICAL,177 ST NW / 64 AV NW,4080,CALLINGWOOD SOUTH,November 16 2019,23:05:57,2019,NOVEMBER,11,16,Saturday,November 16 2019,23:32:02,PUMPER(1),53.50074959030624,-113.6272632789791,"(53.50074959030624, -113.6272632789791)",1
E19069495,MD,MEDICAL,107A AV NW / 93 ST NW,1140,MCCAULEY,November 16 2019,14:10:02,2019,NOVEMBER,11,16,Saturday,November 16 2019,16:31:44,PUMPER(1),53.553888032746926,-113.48355042991452,"(53.553888032746926, -113.48355042991452)",1
E19069497,MD,MEDICAL,128 AV NW / 68 ST NW,2020,BALWIN,November 16 2019,14:37:57,2019,NOVEMBER,11,16,Saturday,November 16 2019,14:52:53,PUMPER(1),53.5860831765222,-113.44715175460227,"(53.5860831765222, -113.44715175460227)",1
E19070995,HZ,HAZARDOUS MATERIALS,95A ST NW / 123 AV NW,1080,DELTON,November 23 2019,21:50:20,2019,NOVEMBER,11,23,Saturday,November 23 2019,22:05:42,"PUMPER(1), RESCUE(1)",53.578741455646,-113.4888811657277,"(53.578741455646, -113.4888811657277)",1
E19070871,MD,MEDICAL,SCHONSEE WAY NW / 79 ST NW,2700,SCHONSEE,November 23 2019,01:01:04,2019,NOVEMBER,11,23,Saturday,November 23 2019,03:20:06,PUMPER(1),53.63081460758337,-113.46644526470968,"(53.63081460758337, -113.46644526470968)",1
E19069467,MD,MEDICAL,106A AV NW / 85 ST NW,1020,BOYLE STREET,November 16 2019,10:25:43,2019,NOVEMBER,11,16,Saturday,November 16 2019,12:14:31,PUMPER(1),53.556516723325544,-113.47289350165298,"(53.556516723325544, -113.47289350165298)",1
E19069534,MD,MEDICAL,146 AV NW / DEAD END,2260,EVANSDALE,November 16 2019,18:20:59,2019,NOVEMBER,11,16,Saturday,November 16 2019,21:45:16,PUMPER(1),53.608397565539626,-113.48277629808241,"(53.608397565539626, -113.48277629808241)",1
E19069491,MD,MEDICAL,174 ST NW / 95 AV NW,4540,TERRA LOSA,November 16 2019,13:35:48,2019,NOVEMBER,11,16,Saturday,November 16 2019,15:03:52,PUMPER(1),53.53213692592266,-113.62131286357315,"(53.53213692592266, -113.62131286357315)",1
E19071003,MD,MEDICAL,94 AV NW / 166 ST NW,4590,WEST MEADOWLARK PARK,November 23 2019,22:47:32,2019,NOVEMBER,11,23,Saturday,November 24 2019,00:38:22,PUMPER(1),53.53068295919578,-113.60982813938121,"(53.53068295919578, -113.60982813938121)",1
E19070868,AL,ALARMS,99 AV NW / 106 ST NW,1090,DOWNTOWN,November 23 2019,00:51:19,2019,NOVEMBER,11,23,Saturday,November 23 2019,01:04:30,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.537254568938316,-113.50436534598546,"(53.537254568938316, -113.50436534598546)",1
E19069404,MD,MEDICAL,70 ST SW / 70 ST NB SW,6213,SUMMERSIDE,November 16 2019,01:30:30,2019,NOVEMBER,11,16,Saturday,November 16 2019,03:20:57,PUMPER(1),53.41738521290907,-113.45118448724415,"(53.41738521290907, -113.45118448724415)",1
E19069420,FR,FIRE,115 ST NW / 106 AV NW,1180,QUEEN MARY PARK,November 16 2019,04:51:17,2019,NOVEMBER,11,16,Saturday,November 16 2019,05:17:36,"DCCAR(1), LADDER(2), PUMPER(3), RESCUE(1)",53.55138910229315,-113.51946826604167,"(53.55138910229315, -113.51946826604167)",1
E19069449,MD,MEDICAL,36 AV NW / MILL WOODS RD E NW,6530,MINCHAU,November 16 2019,08:54:59,2019,NOVEMBER,11,16,Saturday,November 16 2019,11:59:17,PUMPER(1),53.46677214658628,-113.41104572885902,"(53.46677214658628, -113.41104572885902)",1
E19069450,TA,MOTOR VEHICLE INCIDENT,111 AV EB NW / 109 ST NB NW,1030,CENTRAL MCDOUGALL,November 16 2019,08:55:56,2019,NOVEMBER,11,16,Saturday,November 16 2019,09:16:45,PUMPER(1),53.55884084399272,-113.5083517485106,"(53.55884084399272, -113.5083517485106)",1
E19069416,MD,MEDICAL,104 ST NW / 100 AV NW,1090,DOWNTOWN,November 16 2019,04:31:50,2019,NOVEMBER,11,16,Saturday,November 16 2019,05:46:06,PUMPER(1),53.53905713310901,-113.49927556303001,"(53.53905713310901, -113.49927556303001)",1
E19069458,MD,MEDICAL,64 AV NW / 84 ST NW,6010,ARGYLL,November 16 2019,09:26:41,2019,NOVEMBER,11,16,Saturday,November 16 2019,11:39:03,PUMPER(1),53.50283560791347,-113.45550563972849,"(53.50283560791347, -113.45550563972849)",1
E19069524,MD,MEDICAL,10 AV NW / 35 ST NW,6140,CRAWFORD PLAINS,November 16 2019,17:39:20,2019,NOVEMBER,11,16,Saturday,November 16 2019,20:31:33,PUMPER(1),53.43813756495805,-113.39992131863794,"(53.43813756495805, -113.39992131863794)",1
E19069516,MD,MEDICAL,100 ST NW / 163 AV NW,3280,LORELEI,November 16 2019,16:57:15,2019,NOVEMBER,11,16,Saturday,November 16 2019,18:13:27,PUMPER(1),53.625867489115834,-113.49730138366256,"(53.625867489115834, -113.49730138366256)",1
E19069479,MD,MEDICAL,155 ST NW / 95 AV NW,4580,WEST JASPER PLACE,November 16 2019,12:05:01,2019,NOVEMBER,11,16,Saturday,November 16 2019,13:28:58,PUMPER(1),53.53224610601543,-113.58856526474145,"(53.53224610601543, -113.58856526474145)",1
E19070042,MD,MEDICAL,28 AV NW / 28 AV EB NW,6520,MILL WOODS TOWN CENTRE,November 19 2019,09:29:49,2019,NOVEMBER,11,19,Tuesday,November 19 2019,12:03:12,PUMPER(1),53.45932118634437,-113.42092193929363,"(53.45932118634437, -113.42092193929363)",1
E19070008,FR,FIRE,96 AV NW / 212 ST NW,4740,WEBBER GREENS,November 19 2019,07:20:12,2019,NOVEMBER,11,19,Tuesday,November 19 2019,07:56:16,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(2), TANKER(1)",53.53305096403776,-113.68492923551227,"(53.53305096403776, -113.68492923551227)",1
E19070135,MD,MEDICAL,28 AV NW / RIGHTCUT 66 ST SB NW,6340,KAMEYOSEK,November 19 2019,17:41:16,2019,NOVEMBER,11,19,Tuesday,November 19 2019,21:22:46,PUMPER(1),53.45836826960398,-113.43438347762523,"(53.45836826960398, -113.43438347762523)",1
E19070182,MD,MEDICAL,MULLEN RD NW / RABBIT HILL RD NW,5477,MACTAGGART,November 19 2019,22:11:16,2019,NOVEMBER,11,19,Tuesday,November 20 2019,00:26:44,PUMPER(1),53.43395721074534,-113.5708393353886,"(53.43395721074534, -113.5708393353886)",1
E19069401,AL,ALARMS,162 ST NW / STONY PLAIN RD NW,4060,BRITANNIA YOUNGSTOWN,November 16 2019,01:12:27,2019,NOVEMBER,11,16,Saturday,November 16 2019,01:31:34,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.543286207118086,-113.60095513892236,"(53.543286207118086, -113.60095513892236)",1
E19069402,TA,MOTOR VEHICLE INCIDENT,GRIESBACH RD NW / 153 AV EB NW,3111,GRIESBACH,November 16 2019,01:20:09,2019,NOVEMBER,11,16,Saturday,November 16 2019,02:14:11,PUMPER(1),53.61407615739889,-113.50866116585334,"(53.61407615739889, -113.50866116585334)",1
E19069452,PM,PERMIT-BURNING OR OTHER,BLACKBURN DR W SW / BLACKETT WYND SW,5590,BLACKBURNE,,,,,,,,November 16 2019,14:05:24,NO UNITS DISPTCHED,53.43187369599965,-113.5047474021367,"(53.43187369599965, -113.5047474021367)",1
E19069554,MD,MEDICAL,156 ST NW / 84 AV NW,4280,LYNNWOOD,November 16 2019,22:32:43,2019,NOVEMBER,11,16,Saturday,November 17 2019,00:31:11,PUMPER(1),53.519317109597594,-113.59030397855264,"(53.519317109597594, -113.59030397855264)",1
E19070914,MD,MEDICAL,82 AV NW / 109 ST NW,5200,GARNEAU,November 23 2019,09:37:19,2019,NOVEMBER,11,23,Saturday,November 23 2019,12:09:17,PUMPER(1),53.518095290354,-113.51318472486228,"(53.518095290354, -113.51318472486228)",1
E19070921,TA,MOTOR VEHICLE INCIDENT,120 ST NW / 104 AV NW,1150,OLIVER,November 23 2019,11:00:58,2019,NOVEMBER,11,23,Saturday,November 23 2019,12:55:15,"DCCAR(1), PUMPER(1), RESCUE(1)",53.54619285023733,-113.52866615130547,"(53.54619285023733, -113.52866615130547)",1
E19070905,AL,ALARMS,109 ST NW / DEAD END,5030,BEARSPAW,November 23 2019,08:27:13,2019,NOVEMBER,11,23,Saturday,November 23 2019,08:43:39,"DCCAR(1), PUMPER(1), RESCUE(1)",53.44055205479547,-113.50628942676754,"(53.44055205479547, -113.50628942676754)",1
E19070971,MD,MEDICAL,CURRENTS DR NW / WINDERMERE BLVD NW,5505,AMBLESIDE,November 23 2019,18:58:05,2019,NOVEMBER,11,23,Saturday,November 23 2019,21:00:09,PUMPER(1),53.43587043970606,-113.60756842295679,"(53.43587043970606, -113.60756842295679)",1
E19069530,MD,MEDICAL,78 ST NW / 181 AV NW,2463,CRYSTALLINA NERA WEST,November 16 2019,18:12:46,2019,NOVEMBER,11,16,Saturday,November 16 2019,19:05:11,PUMPER(1),53.6440674455773,-113.46470613657492,"(53.6440674455773, -113.46470613657492)",1
E19069522,MD,MEDICAL,16A AV NW / 16A AV WB NW,6444,LAUREL,November 16 2019,17:28:19,2019,NOVEMBER,11,16,Saturday,November 16 2019,20:36:16,PUMPER(1),53.44364665846412,-113.39266900022719,"(53.44364665846412, -113.39266900022719)",1
E19070942,MD,MEDICAL,66 ST NW / 128 AV NW,2080,BELVEDERE,November 23 2019,14:31:15,2019,NOVEMBER,11,23,Saturday,November 23 2019,14:48:43,PUMPER(1),53.586113441238425,-113.4429213284915,"(53.586113441238425, -113.4429213284915)",1
E19069550,RC,RESCUE,86 AV NW / 81 ST NW,6320,IDYLWYLDE,November 16 2019,21:55:04,2019,NOVEMBER,11,16,Saturday,November 16 2019,22:48:37,"DCCAR(1), PUMPER(1), RESCUE(1)",53.52214462417374,-113.45468945468846,"(53.52214462417374, -113.45468945468846)",1
E19069412,MD,MEDICAL,102 ST NW / MACDONALD DR NW,1090,DOWNTOWN,November 16 2019,03:09:41,2019,NOVEMBER,11,16,Saturday,November 16 2019,05:04:03,PUMPER(1),53.53972801507493,-113.49556116203038,"(53.53972801507493, -113.49556116203038)",1
E19069499,MD,MEDICAL,35 AV NW / 112A ST NW,5220,GREENFIELD,November 16 2019,15:05:23,2019,NOVEMBER,11,16,Saturday,November 16 2019,15:24:02,PUMPER(1),53.46802850538491,-113.52396594352099,"(53.46802850538491, -113.52396594352099)",1
E19069455,TM,TRAINING/MAINTENANCE,118 AV NW / RIGHTCUT 50 ST NW,2330,HIGHLANDS,November 16 2019,09:25:06,2019,NOVEMBER,11,16,Saturday,November 16 2019,10:17:10,"LADDER(1), PUMPER(1)",53.570353637354735,-113.4199853090414,"(53.570353637354735, -113.4199853090414)",1
E19069464,PM,PERMIT-BURNING OR OTHER,120 AV NE / 28 ST NE,2160,CLOVER BAR AREA,,,,,,,,November 16 2019,14:05:16,NO UNITS DISPTCHED,53.572982791329004,-113.29888124377374,"(53.572982791329004, -113.29888124377374)",1
E19069559,MD,MEDICAL,113 ST NW / JASPER AV NW,1150,OLIVER,November 16 2019,23:19:29,2019,NOVEMBER,11,16,Saturday,November 17 2019,02:32:30,PUMPER(1),53.54193246327651,-113.51580052170691,"(53.54193246327651, -113.51580052170691)",1
E19069555,AL,ALARMS,66 ST NW / 118 AV NW,2550,MONTROSE,November 16 2019,22:40:45,2019,NOVEMBER,11,16,Saturday,November 16 2019,22:47:37,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.57155406965266,-113.44300143076076,"(53.57155406965266, -113.44300143076076)",1
E19070943,MD,MEDICAL,152 ST NW / 100 AV NW,4580,WEST JASPER PLACE,November 23 2019,14:43:22,2019,NOVEMBER,11,23,Saturday,November 23 2019,17:39:03,PUMPER(1),53.53986919355737,-113.58328615131974,"(53.53986919355737, -113.58328615131974)",1
E19070880,MD,MEDICAL,HUNTINGTON II HILL NW,5170,EMPIRE PARK,November 23 2019,02:26:32,2019,NOVEMBER,11,23,Saturday,November 23 2019,04:17:38,PUMPER(1),53.483890154431144,-113.49760042888013,"(53.483890154431144, -113.49760042888013)",1
E19071008,FR,FIRE,MCQUEEN RD NW / 144 ST NW,3300,MCQUEEN,November 23 2019,23:46:44,2019,NOVEMBER,11,23,Saturday,November 24 2019,00:34:20,"DCCAR(1), LADDER(2), PUMPER(3), RESCUE(1)",53.55621920031291,-113.56962739248559,"(53.55621920031291, -113.56962739248559)",1
E19069399,AL,ALARMS,118 AV NW / 93 ST NW,1010,ALBERTA AVENUE,November 16 2019,00:52:08,2019,NOVEMBER,11,16,Saturday,November 16 2019,01:02:08,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1)",53.57038777049916,-113.48548132823848,"(53.57038777049916, -113.48548132823848)",1
E19070906,MD,MEDICAL,124 ST NW / 156 AV NW,3180,DUNLUCE,November 23 2019,08:31:38,2019,NOVEMBER,11,23,Saturday,November 23 2019,11:22:21,PUMPER(1),53.619225386161446,-113.53553304956957,"(53.619225386161446, -113.53553304956957)",1
E19069498,MD,MEDICAL,97 AV NW / 205 ST NW,4486,STEWART GREENS,November 16 2019,14:56:49,2019,NOVEMBER,11,16,Saturday,November 16 2019,17:57:46,PUMPER(1),53.53431085966359,-113.67339296408369,"(53.53431085966359, -113.67339296408369)",1
E19069553,AL,ALARMS,WOODWARD PL NW / WANYANDI WAY NW,4360,OLESKIW,November 16 2019,22:24:38,2019,NOVEMBER,11,16,Saturday,November 16 2019,22:33:03,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.49669417260872,-113.59555813950024,"(53.49669417260872, -113.59555813950024)",1
E19069410,CA,CITIZEN ASSIST,218 ST NW / 86 AV NW,4750,ROSENTHAL,November 16 2019,03:03:57,2019,NOVEMBER,11,16,Saturday,November 16 2019,03:24:42,PUMPER(1),53.52168278843458,-113.69189266446631,"(53.52168278843458, -113.69189266446631)",1
E19069441,CA,CITIZEN ASSIST,69 ST NW / 129 AV NW,2020,BALWIN,November 16 2019,08:23:10,2019,NOVEMBER,11,16,Saturday,November 16 2019,08:38:29,PUMPER(1),53.587943172364405,-113.44759140407409,"(53.587943172364405, -113.44759140407409)",1
E19069523,AL,ALARMS,164 AV NW / 62 ST NW,2500,MATT BERRY,November 16 2019,17:32:36,2019,NOVEMBER,11,16,Saturday,November 16 2019,17:51:33,"DCCAR(1), LADDER(1), PUMPER(2), RESCUE(1), TANKER(1)",53.62597051492212,-113.43990121035507,"(53.62597051492212, -113.43990121035507)",1
E19069445,FR,FIRE,80 AV NW / 106 ST NW,5330,QUEEN ALEXANDRA,November 16 2019,08:32:30,2019,NOVEMBER,11,16,Saturday,November 16 2019,08:50:43,"DCCAR(1), LADDER(2), PUMPER(3), RESCUE(1)",53.516142179678624,-113.50447745270273,"(53.516142179678624, -113.50447745270273)",1
